X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP,COG
24.72,139.2,1.17,0.01,2.08,2.02,1.51,13.98,-45.0,-1941.09,55.01,19.99
24.07,95.9,1.28,0.0,1.57,2.04,1.54,10.53,-46.0,-1608.75,56.89,18.87
24.72,139.6,0.88,0.01,2.7,2.01,1.51,11.96,-45.0,-1804.57,37.8,20.17
17.83,139.7,1.36,0.01,2.51,2.02,1.52,10.8,-48.0,-1412.83,24.73,19.45
24.73,132.5,0.5,0.05,3.01,2.05,1.55,15.0,-42.0,-1749.4,23.07,19.32
23.92,140.0,0.87,0.01,1.59,2.01,1.51,11.78,-45.0,-1790.63,54.85,20.63
24.94,139.6,0.5,0.01,3.08,2.01,1.51,14.5,-41.0,-1655.02,26.68,18.75
16.48,131.6,0.94,0.01,3.4,2.01,1.51,10.56,-50.0,-1249.25,71.59,18.61
24.7,133.4,0.91,0.01,1.74,2.06,1.53,11.65,-45.0,-1839.72,54.11,20.77
24.84,138.0,0.61,0.01,2.73,2.01,1.51,10.58,-43.0,-1768.8,35.34,18.55
24.96,94.3,1.64,0.01,1.55,2.01,1.51,14.98,-43.0,-1853.93,66.31,18.96
15.61,140.0,0.6,0.01,1.68,2.03,1.53,10.53,-49.0,-745.0,49.45,18.93
24.55,139.3,1.03,0.03,2.26,2.11,1.58,10.6,-45.0,-1840.26,48.24,18.98
16.48,128.3,1.3,0.04,1.56,2.01,1.51,10.61,-47.0,-914.56,21.28,18.67
23.79,132.2,0.5,0.01,3.3,2.1,1.51,14.96,-41.0,-1652.55,20.24,19.12
25.0,139.2,0.51,0.01,2.15,2.04,1.54,11.53,-44.0,-1822.62,47.9,20.58
15.13,139.2,1.35,0.01,2.53,2.01,1.51,10.6,-49.0,-1120.77,50.83,18.62
15.77,139.3,1.48,0.01,3.65,2.02,1.52,12.69,-50.0,-1413.79,60.43,18.88
19.77,137.5,1.43,0.01,2.78,2.02,1.52,11.42,-48.0,-1630.2,31.56,20.85
16.17,140.0,1.32,0.01,2.15,2.03,1.51,11.56,-48.0,-1158.13,33.06,20.75
17.84,138.2,1.38,0.01,1.55,2.02,1.52,11.33,-46.0,-1192.97,31.34,20.65
16.44,139.6,1.3,0.04,1.65,2.02,1.52,10.62,-47.0,-984.3,21.56,18.54
23.05,139.5,1.09,0.03,2.85,2.02,1.51,14.61,-44.0,-1800.56,42.6,18.33
24.87,139.5,1.34,0.03,2.08,2.17,1.51,11.36,-45.0,-1881.17,59.89,20.73
24.91,139.5,1.51,0.02,1.82,2.01,1.51,10.78,-46.0,-1931.87,62.82,19.63
15.91,138.9,1.48,0.05,1.74,2.01,1.51,10.5,-47.0,-987.57,23.05,19.02
19.56,136.3,1.63,0.02,2.97,2.02,1.52,10.2,-48.0,-1570.03,33.12,19.86
24.96,139.5,1.72,0.01,1.84,2.06,1.54,12.18,-46.0,-1978.46,70.14,20.25
23.44,92.1,0.5,0.0,3.17,2.04,1.54,14.63,-45.0,-1578.8,17.91,18.7
16.53,139.4,1.44,0.04,1.63,2.01,1.51,10.62,-46.0,-1042.59,20.96,18.57
24.97,140.0,1.65,0.0,1.64,2.01,1.51,11.38,-45.0,-1946.41,70.22,20.54
19.36,138.2,1.43,0.01,3.0,2.02,1.51,11.45,-48.0,-1573.11,33.51,20.9
16.48,139.7,1.26,0.0,1.65,2.03,1.51,10.55,-46.0,-955.97,19.52,18.81
16.35,139.5,1.5,0.03,3.21,2.01,1.51,10.61,-49.0,-1387.72,38.5,18.88
20.12,139.5,1.68,0.01,2.81,2.03,1.53,11.48,-48.0,-1644.48,45.68,20.52
24.94,139.4,0.96,0.01,2.23,2.09,1.59,11.38,-45.0,-1909.36,48.96,21.21
23.79,138.8,0.5,0.01,3.09,2.06,1.51,10.66,-43.0,-1594.59,50.22,18.81
15.15,138.1,2.33,0.04,2.85,2.02,1.51,12.17,-49.0,-1462.94,48.15,19.66
24.82,95.1,0.52,0.01,2.98,2.04,1.54,15.0,-43.0,-1724.37,22.2,19.42
19.71,138.1,0.6,0.01,2.84,2.04,1.54,11.55,-46.0,-1458.05,47.17,21.1
15.34,139.6,0.88,0.01,2.72,2.01,1.51,10.64,-49.0,-1007.36,76.44,18.78
24.74,139.6,0.8,0.01,2.57,2.02,1.52,10.81,-45.0,-1824.12,37.61,19.32
15.78,139.1,0.92,0.01,1.58,2.01,1.51,10.6,-49.0,-776.26,39.35,18.5
24.83,139.5,1.72,0.01,1.84,2.06,1.54,12.14,-46.0,-1990.78,70.37,20.11
16.47,139.6,0.95,0.0,1.68,2.02,1.52,10.62,-47.0,-897.48,27.4,18.69
17.66,133.6,1.65,0.01,3.17,2.01,1.51,11.54,-49.0,-1508.52,39.86,20.6
23.21,137.5,1.06,0.03,2.85,2.16,1.51,14.61,-44.0,-1733.42,38.33,18.19
15.08,139.2,0.93,0.0,3.29,2.01,1.51,14.6,-46.0,-1314.62,96.93,18.6
16.45,139.7,0.95,0.01,3.82,2.02,1.51,10.58,-50.0,-1280.85,83.69,18.55
15.52,138.0,1.45,0.0,2.25,2.01,1.51,10.62,-48.0,-1092.43,38.52,18.66
17.05,137.3,1.19,0.01,2.49,2.01,1.51,10.63,-48.0,-1267.08,33.13,18.73
23.32,95.2,0.52,0.0,3.11,2.01,1.51,14.92,-44.0,-1621.16,18.2,18.8
23.87,139.6,1.46,0.01,2.07,2.06,1.53,14.65,-44.0,-1950.9,58.91,18.37
23.49,92.1,0.5,0.01,3.11,2.01,1.51,14.63,-44.0,-1632.83,17.78,18.38
16.31,140.0,1.65,0.01,1.73,2.05,1.55,11.36,-47.0,-1151.38,32.1,20.55
24.97,139.4,1.44,0.2,1.71,2.02,1.51,10.63,-45.0,-1888.72,63.57,18.61
24.94,132.8,1.9,0.01,1.68,2.03,1.53,14.55,-43.0,-2012.43,65.14,18.64
24.94,95.2,0.5,0.01,2.98,2.01,1.51,15.0,-43.0,-1721.88,21.61,19.37
16.57,139.5,1.75,0.01,3.4,2.04,1.54,12.17,-49.0,-1471.65,49.66,20.18
24.96,132.6,0.52,0.01,3.0,2.03,1.53,12.42,-43.0,-1698.43,25.56,19.42
16.8,139.6,1.96,0.01,2.84,2.06,1.56,12.17,-49.0,-1508.99,46.42,19.83
16.75,139.6,1.3,0.04,2.7,2.01,1.51,11.96,-49.0,-1364.2,37.89,20.22
16.29,139.6,1.6,0.01,2.84,2.01,1.51,12.18,-49.0,-1434.97,39.96,19.75
23.63,139.7,1.4,0.01,1.74,2.01,1.51,11.67,-46.0,-1852.72,57.54,20.43
24.96,139.5,0.97,0.01,1.55,2.06,1.54,11.9,-45.0,-1880.53,57.37,20.54
16.69,135.8,0.92,0.02,2.63,2.04,1.54,10.08,-48.0,-1111.7,54.27,19.9
24.67,138.5,0.57,0.01,3.06,2.01,1.51,14.63,-42.0,-1707.2,28.03,18.28
17.49,139.6,0.86,0.01,3.86,2.01,1.51,10.58,-48.0,-1315.76,84.56,18.57
16.49,139.6,0.96,0.01,1.58,2.01,1.51,10.58,-48.0,-868.42,26.3,18.61
17.58,138.0,1.22,0.01,1.76,2.01,1.51,10.55,-47.0,-1124.04,27.69,18.87
24.15,139.2,0.53,0.01,3.11,2.03,1.51,14.63,-42.0,-1691.83,23.41,18.45
24.79,139.5,1.17,0.19,2.14,2.01,1.51,13.53,-45.0,-1893.8,56.58,20.53
15.17,139.3,1.35,0.01,2.26,2.08,1.58,10.62,-48.0,-1018.89,49.96,19.06
15.07,139.2,0.88,0.01,1.58,2.01,1.51,10.26,-50.0,-687.71,55.65,19.41
23.24,138.5,1.53,0.01,1.63,2.04,1.53,14.61,-43.0,-1910.93,58.45,18.37
19.77,137.2,0.64,0.01,3.66,2.02,1.52,12.92,-46.0,-1473.61,56.35,19.71
17.38,139.5,1.34,0.03,2.25,2.17,1.51,10.61,-47.0,-1208.63,23.66,18.73
16.53,139.4,2.02,0.04,1.68,2.01,1.51,10.62,-47.0,-1264.26,37.16,18.52
19.51,140.0,1.44,0.17,2.88,2.03,1.53,11.74,-47.0,-1560.18,34.48,20.61
16.48,131.7,1.46,0.01,3.71,2.17,1.52,10.56,-49.0,-1228.94,59.36,18.61
24.96,139.6,1.5,0.0,1.74,2.01,1.51,12.37,-46.0,-1916.24,67.63,19.48
16.29,133.8,1.66,0.01,2.84,2.01,1.51,12.17,-49.0,-1435.27,40.59,19.77
24.61,139.9,1.66,0.01,1.92,2.04,1.54,11.77,-46.0,-1951.87,69.0,20.88
16.33,139.2,0.93,0.01,1.49,2.01,1.51,10.6,-48.0,-828.44,30.4,18.7
15.1,138.0,1.91,0.01,3.31,2.03,1.53,11.56,-50.0,-1414.49,38.64,20.78
24.87,140.0,1.67,0.04,1.67,2.01,1.51,11.57,-46.0,-1956.86,69.39,20.62
24.66,139.6,1.3,0.04,1.65,2.02,1.52,11.92,-45.0,-1912.59,60.41,20.62
17.77,139.7,0.87,0.01,2.51,2.01,1.51,11.95,-48.0,-1300.24,40.12,20.35
17.88,138.2,1.38,0.01,3.0,2.02,1.52,11.33,-49.0,-1468.35,29.27,20.9
24.96,139.7,1.21,0.01,2.14,2.04,1.54,11.54,-46.0,-1922.87,53.66,20.64
16.46,138.0,1.4,0.02,1.58,2.01,1.51,10.58,-47.0,-992.36,21.62,18.62
15.3,139.2,1.35,0.01,2.53,2.02,1.52,10.6,-49.0,-1131.57,49.21,18.73
16.88,139.5,1.46,0.01,2.73,2.04,1.52,11.07,-49.0,-1374.2,29.45,20.07
24.12,132.2,0.5,0.02,1.52,2.1,1.51,11.58,-44.0,-1653.32,62.86,21.0
24.76,139.6,1.62,0.01,1.99,2.01,1.51,11.66,-46.0,-1973.62,68.37,20.66
16.81,137.3,1.33,0.0,1.87,2.01,1.51,10.53,-47.0,-1081.49,22.43,18.94
17.8,139.4,1.45,0.01,2.26,2.01,1.51,10.62,-48.0,-1369.26,25.87,18.84
19.2,136.3,1.63,0.04,2.97,2.02,1.52,10.18,-48.0,-1553.67,30.66,19.88
17.15,139.2,0.5,0.01,3.11,2.01,1.51,11.29,-48.0,-1193.53,72.93,20.67
25.0,139.2,0.67,0.0,2.9,2.01,1.51,14.63,-42.0,-1744.98,35.63,18.45
24.84,139.6,1.95,0.01,1.4,2.04,1.54,12.19,-45.0,-1973.09,71.81,20.02
15.85,139.6,1.44,0.01,2.13,2.01,1.51,11.55,-48.0,-1166.48,34.83,21.03
24.73,139.5,0.5,0.05,3.01,2.04,1.54,14.98,-41.0,-1748.7,25.43,19.24
24.39,139.1,0.5,0.01,3.01,2.01,1.51,14.97,-42.0,-1771.39,21.83,19.22
23.63,138.0,1.53,0.0,1.91,2.01,1.51,14.61,-43.0,-1930.07,58.66,18.45
23.05,140.0,1.34,0.03,1.66,2.02,1.51,14.61,-43.0,-1871.4,55.04,18.29
24.68,137.5,1.84,0.05,1.75,2.05,1.55,14.9,-43.0,-2007.15,61.71,18.77
17.85,138.2,1.21,0.01,3.0,2.02,1.52,11.33,-49.0,-1434.61,33.41,20.78
24.37,139.6,0.78,0.01,1.65,2.07,1.57,10.62,-45.0,-1780.39,56.35,18.84
24.94,140.0,1.65,0.01,1.7,2.06,1.56,11.37,-45.0,-1995.68,70.8,20.8
16.71,138.0,1.76,0.0,1.68,2.02,1.52,10.62,-47.0,-1162.27,32.53,18.76
15.82,139.1,1.7,0.01,1.84,2.01,1.51,10.6,-48.0,-1093.84,27.93,18.82
15.81,139.9,1.51,0.06,1.59,2.01,1.51,10.74,-47.0,-953.45,22.98,19.21
16.6,139.2,1.3,0.04,1.67,2.02,1.52,10.62,-47.0,-1021.56,21.46,18.57
17.83,139.7,1.36,0.01,2.47,2.02,1.52,10.8,-48.0,-1407.93,24.2,19.42
19.53,136.3,1.62,0.02,2.97,2.02,1.52,10.02,-48.0,-1556.38,30.4,20.24
24.84,137.4,0.63,0.01,2.82,2.01,1.51,10.79,-43.0,-1744.94,29.45,19.3
16.45,139.7,1.39,0.01,3.78,2.01,1.51,10.58,-50.0,-1319.89,66.16,18.58
24.83,136.5,1.21,0.01,1.75,2.01,1.51,11.99,-46.0,-1894.91,56.28,20.32
23.81,139.2,1.03,0.01,2.38,2.01,1.51,11.76,-46.0,-1853.04,43.4,20.56
24.73,139.9,1.58,0.01,1.8,2.01,1.51,10.57,-46.0,-1931.35,63.12,18.81
23.79,132.3,0.5,0.01,3.3,2.09,1.51,14.96,-41.0,-1619.23,20.59,19.18
15.77,139.6,1.48,0.01,2.77,2.02,1.52,11.98,-49.0,-1352.54,44.94,20.21
16.47,138.0,1.52,0.0,2.08,2.01,1.51,10.23,-47.0,-1143.2,22.51,19.67
15.06,138.5,1.95,0.01,3.31,2.03,1.53,11.56,-50.0,-1401.82,39.73,20.76
16.88,135.0,0.94,0.01,2.75,2.08,1.57,10.56,-48.0,-1194.07,52.19,18.63
24.73,132.5,0.5,0.05,2.71,2.01,1.51,15.0,-42.0,-1828.18,30.47,18.93
24.84,140.0,1.64,0.01,1.7,2.01,1.51,10.84,-46.0,-1970.53,66.5,19.38
24.72,139.6,0.65,0.01,2.97,2.05,1.55,11.96,-43.0,-1688.02,31.46,20.44
16.37,140.0,1.96,0.04,2.91,2.01,1.51,10.62,-49.0,-1449.34,35.19,18.63
20.12,137.3,1.42,0.01,2.81,2.03,1.53,12.19,-47.0,-1669.18,35.59,19.94
24.88,139.4,1.65,0.01,1.71,2.04,1.54,10.84,-46.0,-1960.43,66.43,19.58
24.73,132.7,0.66,0.03,2.71,2.01,1.51,14.61,-43.0,-1852.52,31.88,18.45
18.55,139.3,1.63,0.02,3.06,2.02,1.52,10.14,-48.0,-1518.32,30.18,20.05
24.78,139.2,1.3,0.01,1.67,2.02,1.52,10.62,-45.0,-1913.68,57.79,18.79
24.83,139.7,1.04,0.01,2.56,2.04,1.54,11.41,-45.0,-1858.74,45.22,20.93
16.48,131.6,0.94,0.01,3.56,2.08,1.58,10.56,-50.0,-1264.13,75.61,18.76
16.82,139.6,1.41,0.0,1.68,2.02,1.52,10.62,-46.0,-1073.59,21.32,18.72
23.49,139.7,1.36,0.01,2.24,2.02,1.52,10.8,-46.0,-1838.05,49.25,19.43
24.31,138.2,0.57,0.01,3.0,2.01,1.51,14.63,-43.0,-1771.07,25.31,18.63
16.5,137.5,1.46,0.0,2.74,2.15,1.51,10.56,-48.0,-1204.61,33.92,18.7
15.13,139.2,0.92,0.01,1.58,2.04,1.53,11.34,-48.0,-727.33,51.76,20.45
17.57,138.1,1.16,0.01,2.71,2.01,1.51,10.62,-48.0,-1345.04,32.98,18.6
16.43,138.5,1.29,0.04,1.66,2.1,1.6,11.79,-46.0,-1032.31,26.47,20.75
19.71,138.2,1.01,0.01,3.3,2.01,1.51,14.3,-46.0,-1633.51,44.54,19.72
24.94,140.0,1.65,0.01,1.91,2.05,1.55,14.06,-44.0,-2006.08,66.48,20.26
15.42,139.5,1.83,0.04,1.74,2.02,1.52,12.18,-47.0,-1182.45,37.68,19.92
16.75,139.7,1.37,0.13,1.68,2.01,1.51,11.73,-46.0,-1126.98,26.62,20.61
15.74,139.9,1.51,0.01,2.66,2.01,1.51,10.75,-49.0,-1274.07,35.9,19.25
17.38,139.5,1.33,0.04,2.08,2.21,1.54,11.27,-47.0,-1188.34,27.17,20.55
24.0,128.0,0.5,0.0,1.57,2.01,1.51,14.88,-42.0,-1764.94,42.87,18.85
17.49,139.6,0.86,0.01,1.49,2.01,1.51,10.34,-47.0,-970.97,36.09,19.34
24.94,140.0,1.1,0.01,2.22,2.05,1.55,14.54,-44.0,-2004.6,53.61,19.21
17.82,138.2,1.2,0.01,2.99,2.04,1.52,11.55,-48.0,-1445.71,32.96,20.92
23.86,139.3,1.36,0.02,2.17,2.01,1.51,10.8,-46.0,-1856.18,51.56,19.45
19.35,136.3,1.52,0.02,3.11,2.04,1.54,10.32,-48.0,-1519.43,33.13,19.39
17.08,140.0,1.63,0.03,1.66,2.01,1.51,14.61,-44.0,-1455.27,49.23,18.42
15.82,139.1,0.51,0.01,1.55,2.01,1.51,14.99,-40.0,-928.95,72.36,18.91
15.82,139.1,0.91,0.01,1.58,2.01,1.51,10.37,-49.0,-802.57,36.21,19.21
24.92,138.1,2.33,0.04,1.0,2.02,1.51,12.17,-45.0,-1899.94,74.41,19.97
24.84,140.0,1.65,0.01,1.62,2.01,1.51,10.84,-46.0,-1964.89,66.98,19.49
16.47,138.3,1.3,0.0,1.57,2.01,1.51,11.34,-46.0,-998.0,20.36,20.51
24.95,137.4,0.5,0.01,3.08,2.01,1.51,10.79,-42.0,-1586.13,45.8,19.45
15.97,138.1,0.53,0.0,2.76,2.02,1.51,12.17,-48.0,-1036.08,71.31,20.01
16.45,139.7,0.7,0.01,3.06,2.01,1.51,14.67,-46.0,-1388.09,74.5,18.49
24.73,140.0,0.51,0.05,1.58,2.05,1.55,14.99,-42.0,-1869.7,43.03,19.08
21.71,139.6,0.78,0.01,1.65,2.07,1.57,10.55,-45.0,-1494.02,51.88,18.67
16.47,139.4,1.4,0.01,1.74,2.01,1.51,11.72,-47.0,-1097.96,27.71,20.87
15.2,136.4,1.89,0.01,3.28,2.03,1.53,12.15,-50.0,-1443.76,43.73,20.07
24.68,97.6,1.84,0.01,1.71,2.05,1.55,14.9,-43.0,-1897.21,67.52,19.1
16.44,139.9,1.72,0.01,3.21,2.02,1.52,10.56,-49.0,-1432.92,30.69,18.62
17.38,133.5,1.34,0.03,2.21,2.17,1.51,10.22,-47.0,-1175.54,23.77,19.7
17.91,139.3,1.21,0.04,1.57,2.02,1.52,10.61,-46.0,-1111.66,35.01,18.7
24.08,137.4,0.5,0.01,3.24,2.01,1.51,10.62,-42.0,-1527.75,58.45,18.66
16.52,139.6,1.43,0.01,1.64,2.05,1.55,12.17,-46.0,-1124.17,28.41,19.94
24.96,134.6,1.72,0.01,1.84,2.06,1.54,12.0,-46.0,-1948.75,71.03,20.33
16.45,139.6,0.6,0.01,3.82,2.01,1.51,10.58,-49.0,-1213.43,98.99,18.55
23.24,139.6,0.51,0.05,1.66,2.01,1.51,14.99,-42.0,-1767.68,41.21,18.86
25.0,136.2,0.51,0.01,2.97,2.01,1.51,14.7,-42.0,-1755.17,24.81,18.63
24.15,139.2,0.5,0.01,3.11,2.01,1.51,14.74,-42.0,-1693.93,21.98,18.47
16.58,140.0,1.6,0.04,1.7,2.01,1.51,10.84,-47.0,-1127.25,28.02,19.36
16.35,138.1,2.44,0.01,2.15,2.02,1.51,12.17,-48.0,-1496.86,49.46,19.83
15.13,139.2,0.88,0.01,1.84,2.01,1.51,10.6,-49.0,-743.4,61.09,18.71
24.01,138.0,0.97,0.01,1.74,2.07,1.57,10.62,-45.0,-1773.95,54.32,19.05
18.21,138.5,1.38,0.01,3.06,2.02,1.52,11.58,-49.0,-1503.26,33.37,20.8
16.85,138.0,1.45,0.01,2.24,2.04,1.52,10.62,-48.0,-1232.34,24.7,18.8
17.85,138.2,1.21,0.01,3.0,2.02,1.52,10.59,-48.0,-1422.11,35.32,18.88
16.36,139.9,2.41,0.04,1.77,2.02,1.51,12.17,-47.0,-1415.48,47.42,19.8
24.59,139.4,1.04,0.01,2.25,2.02,1.52,10.61,-45.0,-1883.18,46.48,18.81
23.49,91.6,0.5,0.01,2.81,2.04,1.54,11.51,-46.0,-1533.82,35.69,21.3
24.72,137.4,1.19,0.01,2.06,2.01,1.51,11.31,-46.0,-1919.77,51.54,20.66
24.63,138.1,2.33,0.01,1.06,2.02,1.51,12.36,-45.0,-1879.8,74.85,19.75
24.55,139.7,0.5,0.01,3.15,2.01,1.51,10.45,-41.0,-1541.57,54.44,19.32
16.76,139.1,0.92,0.02,1.56,2.04,1.54,10.07,-48.0,-880.47,29.26,19.85
24.94,140.0,1.66,0.01,1.7,2.01,1.51,10.23,-45.0,-1965.67,64.3,19.68
24.94,140.0,1.65,0.01,1.68,2.01,1.51,14.75,-43.0,-2014.56,61.93,18.38
17.01,139.4,1.45,0.01,1.69,2.02,1.51,10.63,-47.0,-1112.6,24.06,18.6
24.96,139.2,1.83,0.01,1.74,2.01,1.51,12.44,-46.0,-1979.06,72.2,19.13
19.71,139.9,1.37,0.01,1.72,2.01,1.51,10.62,-46.0,-1448.31,43.82,18.62
23.49,92.1,0.5,0.0,2.97,2.01,1.51,14.51,-45.0,-1596.99,19.6,18.74
23.65,139.6,0.5,0.01,3.32,2.01,1.51,10.58,-41.0,-1481.87,65.85,18.51
23.79,132.2,0.5,0.01,3.3,2.13,1.54,10.02,-42.0,-1490.2,62.22,20.08
15.13,139.2,1.36,0.01,2.53,2.01,1.51,10.6,-49.0,-1126.76,49.95,18.62
15.08,139.6,1.32,0.01,2.13,2.01,1.51,11.56,-48.0,-1025.42,48.92,20.78
24.94,140.0,1.64,0.01,1.7,2.01,1.51,14.65,-43.0,-2015.28,62.56,18.22
17.85,127.5,1.69,0.01,3.0,2.02,1.52,10.52,-49.0,-1474.72,31.38,18.94
17.01,139.4,0.66,0.01,2.24,2.01,1.51,10.63,-47.0,-995.84,49.89,18.86
23.88,92.1,2.46,0.01,0.9,2.02,1.51,14.63,-43.0,-1692.18,66.42,18.62
24.82,139.2,0.5,0.01,3.1,2.01,1.51,10.54,-41.0,-1556.66,51.08,19.1
24.94,132.2,0.5,0.01,3.08,2.01,1.51,14.54,-42.0,-1722.66,24.09,18.95
23.52,131.9,1.07,0.01,2.53,2.01,1.51,14.58,-44.0,-1877.21,41.57,18.28
24.94,140.0,1.65,0.01,1.91,2.04,1.54,11.45,-46.0,-1998.84,69.65,21.06
24.76,139.7,1.76,0.04,1.68,2.01,1.51,10.32,-45.0,-1960.23,67.64,19.39
19.51,139.5,1.34,0.01,2.71,2.02,1.52,10.82,-48.0,-1559.95,26.89,19.29
23.79,134.6,0.53,0.05,3.15,2.08,1.51,15.0,-42.0,-1681.16,21.47,19.27
24.97,139.6,1.46,0.01,1.53,2.06,1.54,12.18,-45.0,-1930.55,67.43,20.01
24.91,139.5,1.55,0.01,1.67,2.01,1.51,11.64,-46.0,-1954.74,66.68,20.54
16.54,138.2,1.3,0.01,2.97,2.02,1.52,11.34,-49.0,-1366.08,40.9,20.85
17.91,139.2,0.5,0.01,2.48,2.01,1.51,14.63,-44.0,-1357.18,50.89,18.48
16.46,132.3,0.95,0.01,1.53,2.01,1.51,10.59,-48.0,-828.47,25.94,18.57
24.95,140.0,0.5,0.01,3.07,2.05,1.55,14.54,-41.0,-1675.78,26.28,18.78
24.94,140.0,1.48,0.01,1.74,2.05,1.55,11.06,-45.0,-1981.27,65.33,20.17
17.85,138.3,1.21,0.01,3.05,2.02,1.52,11.32,-49.0,-1443.46,34.58,20.86
19.51,139.7,1.44,0.02,1.67,2.07,1.57,11.74,-46.0,-1486.79,42.94,21.09
16.21,139.8,0.57,0.01,2.76,2.02,1.51,11.57,-48.0,-1071.89,68.5,20.47
24.16,139.9,1.08,0.01,2.25,2.04,1.54,10.64,-46.0,-1847.06,45.3,18.89
17.79,132.5,0.51,0.05,2.71,2.05,1.51,14.72,-44.0,-1362.23,54.88,18.42
24.66,139.2,0.86,0.01,1.58,2.02,1.52,10.8,-45.0,-1836.14,56.63,19.38
24.63,139.5,1.3,0.01,1.67,2.01,1.51,10.63,-45.0,-1892.9,57.28,18.6
16.35,139.5,1.28,0.01,3.4,2.06,1.53,11.34,-49.0,-1378.06,51.22,20.61
20.62,139.6,1.79,0.02,2.35,2.03,1.53,12.15,-47.0,-1737.89,54.65,20.14
23.81,137.5,1.64,0.01,1.73,2.01,1.51,14.65,-43.0,-1977.91,61.22,18.23
24.03,137.4,0.5,0.01,3.25,2.01,1.51,14.86,-41.0,-1638.39,23.86,18.99
24.37,139.1,0.92,0.01,2.38,2.01,1.51,12.01,-46.0,-1845.43,43.6,20.44
24.27,140.0,1.48,0.01,1.74,2.02,1.52,11.14,-45.0,-1910.4,61.96,20.06
19.43,139.6,1.44,0.01,2.93,2.01,1.51,10.59,-48.0,-1577.77,28.56,18.59
23.59,139.6,0.75,0.01,2.83,2.05,1.55,12.17,-45.0,-1750.54,30.89,19.86
23.6,133.9,0.5,0.01,3.3,2.1,1.51,14.96,-41.0,-1618.27,20.72,19.11
24.83,135.0,1.21,0.01,1.75,2.01,1.51,11.99,-46.0,-1890.9,55.71,20.37
19.71,138.1,1.67,0.01,2.78,2.04,1.54,11.54,-48.0,-1642.66,40.81,21.0
17.84,138.2,1.38,0.01,3.09,2.02,1.52,11.33,-49.0,-1481.01,29.74,20.89
19.77,140.0,1.43,0.01,1.64,2.02,1.52,14.57,-44.0,-1642.01,47.23,18.49
24.96,139.4,1.65,0.01,1.63,2.01,1.51,10.57,-45.0,-1960.93,66.31,18.9
16.48,131.7,1.46,0.01,1.56,2.17,1.52,10.56,-46.0,-932.17,21.89,18.65
23.32,140.0,1.32,0.01,2.56,2.01,1.51,10.7,-46.0,-1808.04,43.54,18.96
19.71,129.3,0.94,0.04,1.72,2.01,1.51,10.56,-46.0,-1260.34,46.2,18.94
24.96,139.2,0.52,0.01,1.74,2.01,1.51,12.44,-44.0,-1825.7,52.2,19.42
15.82,139.1,0.86,0.01,3.84,2.06,1.56,10.09,-50.0,-1202.24,98.16,20.15
24.86,140.0,0.5,0.09,3.09,2.04,1.54,10.64,-41.0,-1556.45,48.43,18.96
19.56,138.2,1.01,0.01,3.31,2.01,1.51,14.3,-46.0,-1619.69,43.56,19.81
16.48,128.3,0.74,0.0,1.31,2.01,1.51,10.53,-48.0,-787.36,32.59,18.89
16.72,139.9,1.6,0.0,1.8,2.01,1.51,10.84,-47.0,-1170.13,29.73,19.45
17.04,139.4,1.97,0.01,1.69,2.04,1.53,10.51,-47.0,-1287.35,37.17,18.71
24.83,139.6,1.19,0.01,2.41,2.01,1.51,11.56,-46.0,-1886.23,51.83,20.7
15.26,131.9,1.07,0.01,2.53,2.01,1.51,10.52,-49.0,-980.52,64.06,18.86
16.68,134.5,1.19,0.01,2.06,2.01,1.51,11.31,-47.0,-1116.18,29.57,20.53
24.99,139.6,1.04,0.01,2.53,2.02,1.52,11.41,-45.0,-1858.49,45.37,20.54
19.51,137.8,1.02,0.01,2.46,2.02,1.52,14.72,-45.0,-1636.34,42.33,18.38
18.21,138.5,1.41,0.04,3.07,2.01,1.51,11.54,-48.0,-1512.79,31.72,20.8
17.81,139.7,1.38,0.01,2.24,2.02,1.52,11.34,-48.0,-1376.9,30.16,20.63
24.06,139.2,1.83,0.03,1.74,2.01,1.51,12.39,-46.0,-1954.18,70.18,19.48
24.62,128.1,1.69,0.01,1.7,2.04,1.54,11.38,-45.0,-1917.15,68.01,20.82
15.8,139.6,1.5,0.01,1.51,2.01,1.51,10.6,-47.0,-919.65,23.41,18.59
23.63,94.5,0.5,0.0,3.11,2.01,1.51,14.92,-44.0,-1625.1,15.64,18.75
24.84,139.7,1.21,0.01,2.11,2.04,1.54,14.97,-43.0,-1996.37,56.54,19.26
23.17,138.1,2.44,0.01,1.47,2.02,1.51,12.22,-45.0,-1895.74,73.7,19.97
23.79,132.2,0.5,0.01,3.3,2.06,1.56,11.62,-43.0,-1549.03,44.69,20.66
16.47,138.0,1.34,0.0,2.25,2.01,1.51,10.61,-47.0,-1161.94,27.97,18.7
24.37,140.0,1.48,0.01,1.74,2.05,1.55,10.42,-45.0,-1908.14,59.83,18.81
16.48,139.8,1.46,0.01,3.62,2.17,1.52,10.56,-49.0,-1258.49,55.36,18.67
24.94,132.2,0.5,0.01,3.08,2.05,1.55,12.31,-43.0,-1674.06,25.96,19.85
16.48,131.6,1.12,0.01,3.79,2.01,1.51,10.56,-50.0,-1303.13,72.74,18.54
24.84,138.2,2.48,0.01,0.87,2.01,1.51,12.15,-45.0,-1867.83,75.37,20.11
17.58,140.0,1.19,0.01,1.72,2.01,1.51,10.62,-47.0,-1116.98,27.87,18.59
