X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,ANG,AVG,RIP,COG
24.74,139.3,1.57,0.02,1.99,2.07,1.57,11.52,2.93,11.99,-46.0,-1966.99,69.63,19.89
20.0,139.9,0.54,0.38,3.29,2.02,1.51,15.0,0.24,17.98,-37.0,-1519.0,22.36,13.61
23.11,137.7,0.5,0.39,3.43,2.08,1.51,14.99,1.14,16.69,-38.0,-1458.77,6.34,16.02
23.19,135.6,1.3,0.01,1.94,2.04,1.53,14.92,2.44,15.98,-45.0,-1925.39,60.23,17.57
21.81,139.2,0.85,0.06,2.48,2.06,1.55,11.62,1.1,11.67,-47.0,-1656.44,37.07,18.8
21.81,139.2,1.98,0.11,1.94,2.06,1.55,11.38,1.1,14.62,-46.0,-1757.03,77.22,21.0
20.64,137.0,0.5,0.39,2.28,2.02,1.51,15.0,1.46,15.23,-45.0,-1499.68,33.13,19.03
24.06,139.8,0.53,0.08,1.27,2.09,1.52,11.89,2.59,16.35,-38.0,-1765.79,48.47,20.07
24.97,139.7,1.98,0.05,1.26,2.01,1.51,13.72,3.04,14.73,-39.0,-2066.59,59.2,20.86
24.23,137.7,0.5,0.01,2.16,2.04,1.53,14.99,1.55,16.69,-43.0,-1894.95,28.38,16.0
19.0,139.0,1.3,0.08,0.53,2.02,1.51,14.99,0.37,17.94,-29.0,-1386.75,47.9,13.45
19.8,139.9,0.94,0.1,0.71,2.06,1.51,15.0,0.35,17.93,-30.0,-1440.68,43.33,13.22
23.5,138.0,0.65,0.07,2.0,2.08,1.58,14.98,1.54,17.96,-37.0,-1903.26,33.52,13.7
24.81,136.0,1.98,0.02,1.01,2.04,1.51,13.79,3.26,14.6,-38.0,-2028.15,63.48,20.8
23.12,139.5,0.5,0.03,2.2,2.02,1.51,14.99,2.37,16.11,-45.0,-1814.54,32.22,17.33
24.74,132.6,0.98,0.43,2.39,2.02,1.51,14.99,0.31,17.95,-34.0,-1802.61,42.27,13.61
24.85,139.3,1.31,0.04,2.04,2.35,1.83,11.9,5.98,12.17,-38.0,-2077.77,52.92,20.5
24.78,137.6,1.08,0.0,1.51,2.03,1.51,11.67,2.42,15.8,-41.0,-1869.28,62.73,20.04
23.12,121.5,0.5,0.04,3.37,2.15,1.52,14.98,1.8,16.29,-44.0,-1602.35,11.97,17.21
22.71,135.7,1.59,0.01,2.22,2.02,1.52,11.62,1.42,12.02,-47.0,-1831.3,63.44,19.68
24.62,139.3,0.54,0.07,1.21,2.36,1.84,12.02,0.58,17.8,-30.0,-1634.57,57.24,20.87
24.46,139.2,0.5,0.38,3.17,2.06,1.52,14.87,3.15,15.39,-40.0,-1607.89,17.99,18.98
19.43,137.0,0.5,0.41,3.6,2.06,1.51,15.0,1.11,16.72,-42.0,-1409.58,34.29,15.96
24.99,139.9,1.93,0.01,1.55,2.02,1.51,11.97,5.96,12.05,-36.0,-2153.95,57.03,19.98
23.12,138.0,0.5,0.04,3.34,2.13,1.51,14.98,1.8,16.31,-43.0,-1590.58,10.37,17.3
23.55,139.9,2.03,0.03,1.28,2.34,1.83,13.71,3.37,14.6,-44.0,-1912.23,69.19,21.27
24.91,139.2,0.52,0.02,0.71,2.03,1.51,14.9,0.25,17.84,-26.0,-1711.86,49.13,14.28
23.11,136.4,0.5,0.38,3.29,2.02,1.51,14.81,1.59,15.39,-43.0,-1528.75,10.93,18.78
23.11,139.8,0.5,0.39,0.6,2.02,1.51,15.0,1.09,16.53,-36.0,-1646.8,49.06,16.11
23.11,137.0,0.5,0.02,0.71,2.08,1.53,14.31,0.35,17.9,-31.0,-1586.47,55.01,16.53
21.11,137.6,0.5,0.06,3.45,2.04,1.52,14.91,4.4,17.49,-47.0,-1619.53,20.94,14.79
22.6,137.8,0.5,0.01,1.64,2.38,1.84,14.8,2.29,17.71,-36.0,-1832.49,33.4,15.82
24.83,139.7,0.87,0.0,1.46,2.37,1.85,11.71,0.28,17.65,-34.0,-1658.62,67.69,21.17
23.98,137.0,0.5,0.08,2.28,2.03,1.52,15.0,0.5,17.85,-38.0,-1848.09,25.54,13.7
23.06,135.6,1.2,0.02,2.1,2.02,1.51,14.98,1.09,16.53,-42.0,-1922.19,52.24,16.12
23.17,139.9,0.94,0.08,0.71,2.37,1.82,14.95,1.78,17.93,-26.0,-1841.66,42.74,14.64
24.74,139.3,0.54,0.02,1.99,2.08,1.56,12.0,6.2,12.06,-34.0,-1979.03,37.02,20.21
24.88,139.3,0.53,0.06,1.99,2.07,1.57,11.99,6.07,12.05,-35.0,-1992.05,36.2,20.09
23.07,137.9,0.5,0.02,0.71,2.04,1.51,15.0,0.35,17.95,-30.0,-1653.42,49.42,13.29
23.12,137.8,0.5,0.01,3.34,2.02,1.51,15.0,2.27,16.69,-44.0,-1643.02,16.23,16.32
22.97,137.7,0.5,0.01,3.41,2.01,1.51,14.54,3.21,16.69,-45.0,-1569.7,19.5,17.64
23.11,137.7,0.66,0.08,3.27,2.02,1.52,14.33,0.57,17.93,-38.0,-1650.93,28.4,16.9
23.09,135.1,0.5,0.39,3.43,2.41,1.83,15.0,1.05,16.63,-39.0,-1517.91,10.97,16.86
25.0,139.8,1.7,0.05,1.81,2.02,1.52,14.6,1.11,16.89,-37.0,-1987.79,46.08,16.91
23.33,132.6,0.55,0.01,2.87,2.03,1.53,15.0,2.48,16.35,-46.0,-1797.91,23.59,16.44
20.92,137.6,1.73,0.02,2.61,2.02,1.51,14.17,4.24,14.35,-48.0,-1761.14,72.34,19.18
23.27,137.0,0.5,0.03,0.71,2.34,1.83,15.0,0.35,17.98,-27.0,-1640.48,46.61,14.05
24.06,139.8,0.61,0.08,1.07,2.04,1.53,11.89,4.79,14.15,-33.0,-1949.35,56.14,20.41
24.62,135.6,1.23,0.01,1.23,2.32,1.81,14.91,2.4,15.98,-39.0,-2059.59,51.42,18.48
24.84,139.3,1.8,0.08,1.8,2.06,1.51,11.39,0.7,17.46,-35.0,-1727.76,65.71,20.41
19.81,135.8,0.53,0.39,3.36,2.06,1.52,14.98,1.56,17.94,-41.0,-1470.33,22.85,13.79
20.0,139.6,0.86,0.01,2.19,2.04,1.51,15.0,0.96,15.86,-44.0,-1627.11,38.03,17.56
23.12,137.7,0.5,0.02,3.33,2.01,1.51,11.48,2.44,17.44,-44.0,-1498.0,25.96,19.67
23.1,137.8,0.62,0.02,1.64,2.33,1.83,11.78,1.78,12.05,-45.0,-1644.12,55.19,20.86
24.92,139.8,0.72,0.01,2.61,2.02,1.51,14.16,1.23,16.86,-42.0,-1874.25,34.73,18.67
23.0,137.0,0.5,0.39,3.4,2.05,1.51,15.0,1.09,17.7,-36.0,-1537.6,9.45,14.25
24.06,137.7,0.53,0.08,1.11,2.09,1.52,11.89,3.39,11.95,-42.0,-1725.8,62.51,19.77
24.84,139.3,1.95,0.01,1.64,2.35,1.84,11.98,4.42,12.05,-44.0,-2038.07,66.9,20.47
20.07,135.1,0.5,0.02,0.75,2.09,1.51,15.0,0.37,17.95,-29.0,-1363.49,57.12,13.38
23.12,139.8,0.53,0.01,3.4,2.01,1.51,14.99,3.19,16.69,-44.0,-1594.97,21.51,16.02
24.85,139.3,0.53,0.02,1.78,2.06,1.56,11.78,5.93,12.05,-33.0,-1968.69,42.85,20.36
23.5,139.9,0.63,0.0,1.46,2.02,1.51,14.98,1.72,17.78,-33.0,-1910.49,36.43,14.02
24.85,139.3,1.95,0.01,1.64,2.33,1.83,11.78,6.1,12.02,-36.0,-2151.92,58.87,20.68
24.92,135.6,1.2,0.02,2.1,2.02,1.52,15.0,1.09,16.53,-42.0,-1993.47,48.7,16.08
20.92,137.6,1.73,0.02,2.61,2.02,1.51,14.17,0.55,14.35,-46.0,-1788.65,59.27,19.92
24.65,139.8,0.92,0.1,2.11,2.03,1.52,15.0,1.11,16.93,-40.0,-1951.59,42.87,15.34
24.73,135.5,0.5,0.08,1.04,2.14,1.51,14.99,2.3,15.97,-37.0,-1904.4,37.99,17.65
19.96,137.0,0.5,0.01,0.7,2.07,1.51,15.0,0.43,17.95,-29.0,-1360.2,59.94,13.17
19.81,135.8,0.54,0.38,2.19,2.06,1.51,14.23,3.26,17.87,-44.0,-1442.62,26.6,17.53
24.89,127.9,0.67,0.05,1.79,2.01,1.51,15.0,0.76,16.85,-40.0,-1886.21,35.34,15.29
23.5,138.1,0.65,0.08,0.85,2.13,1.51,14.99,1.5,17.7,-29.0,-1785.71,40.85,13.85
19.9,139.3,0.53,0.08,1.28,2.01,1.51,14.94,1.62,17.57,-38.0,-1518.05,33.96,14.27
24.09,137.7,0.5,0.01,3.24,2.04,1.53,15.0,1.55,16.69,-42.0,-1671.03,16.62,15.92
22.93,137.2,0.53,0.01,3.42,2.05,1.51,14.97,1.16,17.67,-40.0,-1617.4,11.76,14.43
22.71,135.7,2.49,0.01,1.26,2.02,1.52,11.91,1.42,12.02,-46.0,-1815.49,75.01,19.69
24.83,137.7,0.59,0.0,2.08,2.03,1.52,15.0,0.53,17.64,-34.0,-1918.25,32.0,13.88
24.61,132.7,0.53,0.02,2.36,2.02,1.52,11.99,6.27,12.05,-38.0,-1876.22,32.07,20.12
23.0,137.7,0.6,0.09,3.23,2.06,1.52,14.98,2.38,17.62,-41.0,-1741.89,22.64,14.22
23.11,139.3,0.5,0.38,1.97,2.02,1.51,14.87,4.5,15.39,-40.0,-1867.91,32.17,18.63
24.62,135.6,1.23,0.07,1.23,2.05,1.51,14.91,2.4,15.98,-39.0,-1984.59,50.57,17.58
23.61,137.7,0.52,0.01,2.13,2.09,1.51,12.11,2.58,15.7,-46.0,-1694.53,43.87,20.06
24.06,139.8,0.83,0.08,1.12,2.09,1.52,11.53,6.55,12.1,-30.0,-2028.95,50.59,19.86
24.35,138.8,1.6,0.02,1.51,2.02,1.52,11.63,1.66,12.02,-46.0,-1908.81,73.13,19.95
23.37,137.8,0.5,0.01,3.38,2.02,1.51,14.23,4.24,14.3,-46.0,-1498.55,13.5,19.5
19.95,127.6,0.5,0.39,0.71,2.02,1.51,15.0,0.37,17.95,-27.0,-1285.84,64.6,13.23
21.03,135.1,1.84,0.01,2.48,2.01,1.51,14.24,4.24,14.32,-48.0,-1786.52,73.99,19.23
24.4,122.4,0.5,0.01,3.18,2.04,1.53,14.12,1.5,16.42,-44.0,-1698.52,19.02,18.91
24.12,137.7,0.5,0.08,3.23,2.15,1.52,14.82,2.28,15.97,-43.0,-1589.95,12.68,18.44
24.62,139.3,0.5,0.07,1.35,2.32,1.82,12.02,3.14,12.06,-43.0,-1771.51,57.06,20.26
23.06,137.7,0.5,0.01,0.82,2.01,1.51,14.5,3.25,16.69,-34.0,-1881.03,38.04,17.63
23.0,137.0,0.5,0.01,3.4,2.01,1.51,15.0,1.09,16.62,-42.0,-1617.67,15.06,16.15
24.84,135.9,1.79,0.08,1.29,2.07,1.57,11.39,1.43,12.06,-45.0,-1904.49,77.63,19.81
24.84,137.4,1.83,0.01,1.63,2.33,1.83,12.02,6.1,12.06,-36.0,-2163.8,57.87,20.55
24.37,139.1,1.21,0.02,2.14,2.02,1.52,14.99,1.57,17.06,-40.0,-2020.71,46.66,14.88
23.11,130.5,0.54,0.01,2.85,2.03,1.53,15.0,1.55,16.35,-45.0,-1800.11,22.89,16.41
24.99,133.1,1.93,0.01,1.54,2.02,1.51,11.97,5.89,12.05,-37.0,-2111.92,59.36,19.94
24.37,139.3,1.2,0.02,2.17,2.02,1.52,14.63,2.45,15.77,-45.0,-1956.63,56.11,18.38
19.69,137.7,0.5,0.39,3.36,2.1,1.52,15.0,1.56,16.72,-44.0,-1438.56,26.01,15.95
24.19,132.8,0.5,0.01,2.18,2.04,1.53,14.99,0.86,17.95,-38.0,-1861.95,25.81,13.89
23.33,132.6,0.57,0.01,3.07,2.03,1.53,15.0,1.68,16.34,-45.0,-1760.04,20.37,16.81
24.9,139.8,1.98,0.05,1.35,2.32,1.82,13.8,3.13,14.78,-40.0,-2056.81,61.47,21.7
22.97,139.3,1.95,0.01,1.64,2.34,1.83,11.98,4.42,12.05,-45.0,-1882.17,73.82,20.2
23.98,137.0,0.5,0.08,2.28,2.03,1.52,15.0,1.17,17.85,-38.0,-1886.23,23.24,13.96
19.95,139.9,1.72,0.05,0.51,2.05,1.51,15.0,0.35,17.89,-32.0,-1504.1,51.84,13.39
23.01,137.8,0.5,0.08,3.26,2.06,1.52,14.81,2.28,17.71,-41.0,-1709.45,15.21,15.25
24.05,139.5,0.5,0.08,3.18,2.02,1.52,14.12,2.59,16.36,-43.0,-1664.83,18.66,18.89
19.96,137.2,0.5,0.07,0.71,2.03,1.51,11.99,0.16,17.87,-32.0,-1183.74,83.34,20.47
23.19,139.2,0.5,0.01,3.41,2.02,1.52,14.59,1.86,17.95,-40.0,-1625.43,15.08,15.96
24.84,139.2,1.8,0.08,1.8,2.02,1.51,11.39,1.37,12.24,-46.0,-1970.44,77.38,19.98
24.52,135.8,0.5,0.38,3.16,2.4,1.85,12.01,6.12,12.36,-38.0,-1652.83,22.91,20.12
23.14,137.7,0.5,0.04,2.11,2.13,1.51,14.99,2.14,15.97,-44.0,-1767.93,35.19,17.94
20.26,138.3,1.74,0.39,1.76,2.02,1.51,14.21,4.17,14.41,-46.0,-1627.45,71.33,19.33
24.85,139.3,1.31,0.01,2.2,2.36,1.84,11.53,6.1,12.05,-38.0,-2073.21,51.47,21.13
22.99,137.7,0.61,0.01,3.09,2.06,1.52,14.79,0.07,17.94,-38.0,-1731.56,19.92,14.99
24.74,138.7,0.98,0.42,1.56,2.02,1.51,14.99,0.31,17.95,-30.0,-1800.23,49.93,13.62
24.74,139.3,1.57,0.02,1.99,2.08,1.57,11.54,6.21,12.05,-37.0,-2102.69,55.99,20.51
24.88,139.3,0.5,0.07,3.09,2.09,1.59,11.99,1.62,12.05,-42.0,-1628.51,27.49,20.05
23.18,137.7,0.5,0.38,3.41,2.09,1.51,14.68,0.78,16.47,-38.0,-1465.35,8.94,17.19
24.83,139.3,0.67,0.08,1.18,2.01,1.51,11.39,1.45,14.98,-44.0,-1734.47,54.63,20.35
23.5,138.0,0.62,0.01,1.46,2.35,1.81,14.98,1.5,18.0,-32.0,-1886.43,35.89,14.16
24.37,139.3,1.21,0.02,2.14,2.02,1.52,14.94,1.44,17.02,-40.0,-2012.44,48.62,15.12
24.86,139.8,0.87,0.12,1.25,2.05,1.53,11.67,2.18,15.96,-41.0,-1824.85,54.11,20.4
20.3,139.4,1.58,0.01,2.49,2.01,1.51,14.24,3.52,17.33,-48.0,-1768.43,66.88,17.51
22.77,135.7,0.53,0.01,2.24,2.02,1.52,11.98,6.1,12.05,-40.0,-1749.4,40.0,19.99
20.26,137.7,0.5,0.01,1.73,2.06,1.52,14.78,2.29,17.78,-42.0,-1570.59,30.46,15.03
24.62,139.9,1.23,0.01,0.99,2.32,1.81,11.9,2.27,16.11,-38.0,-1891.45,59.47,21.32
23.12,137.7,0.5,0.08,3.24,2.06,1.51,14.87,1.59,15.39,-45.0,-1639.49,13.86,18.81
21.65,135.7,1.58,0.07,2.49,2.07,1.57,14.24,4.33,14.33,-47.0,-1828.29,68.35,19.31
24.23,137.7,0.5,0.01,2.16,2.02,1.51,15.0,1.55,16.69,-43.0,-1897.78,27.88,15.72
24.83,137.7,1.27,0.0,2.09,2.09,1.51,14.8,0.19,16.8,-39.0,-1931.47,46.97,16.8
24.9,139.8,2.02,0.05,1.24,2.34,1.84,13.8,3.35,14.75,-38.0,-2088.52,62.06,21.49
20.95,138.0,1.65,0.08,0.86,2.14,1.51,14.17,0.2,17.89,-33.0,-1596.22,58.52,17.32
24.64,139.0,0.5,0.03,3.14,2.33,1.81,11.94,6.31,12.05,-40.0,-1673.39,18.0,20.73
23.12,137.7,0.5,0.4,3.39,2.05,1.51,14.99,2.11,17.77,-36.0,-1549.15,19.6,14.3
24.99,139.4,1.99,0.03,1.58,2.34,1.83,13.79,3.19,14.6,-42.0,-2043.63,61.36,21.54
25.0,139.8,1.57,0.05,1.99,2.08,1.57,15.0,1.11,16.89,-38.0,-2013.06,46.49,15.52
24.63,139.3,0.66,0.07,1.25,2.32,1.82,11.78,6.32,12.05,-25.0,-2058.93,45.06,20.9
23.5,138.0,0.65,0.07,0.74,2.05,1.51,14.94,1.51,17.94,-28.0,-1806.68,39.76,13.54
23.33,132.6,0.55,0.01,2.16,2.03,1.53,15.0,2.48,16.69,-44.0,-1836.44,31.0,15.83
24.74,139.3,0.98,0.43,2.4,2.04,1.52,14.99,0.31,17.95,-32.0,-1822.3,45.76,13.68
25.0,139.8,1.69,0.05,1.81,2.02,1.52,14.91,1.11,16.89,-36.0,-2026.68,44.85,15.73
22.95,139.3,1.59,0.01,2.06,2.02,1.52,11.54,6.21,12.01,-44.0,-1891.91,63.19,20.29
23.98,135.8,0.5,0.39,3.26,2.06,1.51,14.98,1.09,17.91,-34.0,-1572.54,15.02,14.1
19.79,135.6,0.53,0.39,2.88,2.06,1.51,15.0,1.56,16.24,-44.0,-1457.52,21.18,16.9
24.06,139.9,0.5,0.39,3.24,2.1,1.51,11.89,1.35,12.48,-40.0,-1408.77,28.16,20.41
23.11,137.7,0.55,0.0,1.99,2.03,1.53,15.0,1.55,16.69,-41.0,-1848.3,34.42,15.8
23.0,136.9,0.53,0.08,1.11,2.05,1.51,15.0,2.3,17.7,-34.0,-1844.79,32.38,14.02
23.11,138.2,0.51,0.39,1.7,2.02,1.51,15.0,1.67,15.43,-43.0,-1707.6,42.19,18.81
20.9,135.1,0.52,0.01,2.81,2.01,1.51,14.32,0.04,17.95,-38.0,-1675.95,28.54,17.01
24.01,137.8,0.5,0.11,3.26,2.07,1.53,11.83,1.28,17.71,-39.0,-1492.74,27.58,19.46
23.08,127.4,0.51,0.01,3.27,2.34,1.84,15.0,1.94,17.95,-42.0,-1752.49,21.86,14.56
24.84,139.3,1.8,0.08,1.79,2.08,1.54,11.39,0.35,17.43,-37.0,-1723.28,67.6,19.78
24.84,139.2,0.55,0.08,1.82,2.02,1.52,11.39,5.92,12.24,-35.0,-1963.91,42.34,20.54
24.41,135.8,0.5,0.1,3.18,2.04,1.51,14.98,0.68,17.91,-37.0,-1679.11,13.25,13.81
24.38,137.7,0.5,0.01,3.19,2.02,1.51,14.08,1.55,16.7,-42.0,-1643.25,18.25,18.42
25.0,139.7,1.84,0.01,1.48,2.07,1.57,14.24,3.68,14.32,-39.0,-2119.61,61.92,19.46
24.08,138.0,0.62,0.08,1.46,2.05,1.51,14.98,1.5,16.1,-42.0,-1836.56,38.94,16.96
19.95,139.2,0.63,0.03,2.49,2.08,1.51,14.97,3.52,17.33,-48.0,-1577.56,24.54,14.67
23.09,138.3,0.52,0.05,1.35,2.31,1.81,15.0,0.23,17.39,-36.0,-1750.48,37.43,15.21
24.61,138.8,0.53,0.02,0.72,2.06,1.52,11.99,6.27,12.12,-26.0,-2068.75,45.65,20.0
24.48,138.0,1.81,0.08,1.83,2.01,1.51,14.76,1.36,16.51,-41.0,-1975.8,51.15,16.94
24.85,139.7,1.95,0.01,1.55,2.02,1.51,11.97,6.1,12.05,-35.0,-2149.93,57.4,19.87
23.11,139.7,0.84,0.08,2.84,2.02,1.51,14.33,1.53,15.39,-46.0,-1771.62,35.76,19.39
18.69,138.1,0.52,0.43,0.53,2.02,1.51,14.99,1.61,17.97,-25.0,-1336.75,77.17,13.65
24.83,137.7,1.26,0.0,2.08,2.03,1.52,14.8,0.13,17.96,-34.0,-1916.17,50.7,14.83
24.88,137.9,0.65,0.07,1.52,2.05,1.51,14.94,0.37,17.74,-32.0,-1838.0,39.17,14.11
23.12,137.7,0.66,0.08,3.26,2.06,1.51,14.99,1.59,15.39,-45.0,-1596.0,26.69,18.71
24.77,137.9,0.55,0.07,1.81,2.02,1.51,11.39,1.36,12.24,-45.0,-1806.34,54.42,20.16
24.89,137.7,0.5,0.39,2.84,2.02,1.51,14.33,1.53,14.73,-43.0,-1694.32,23.91,20.09
23.04,132.4,0.57,0.01,1.13,2.03,1.53,11.83,3.71,16.25,-38.0,-1713.11,54.64,20.54
21.05,134.6,0.5,0.01,3.51,2.02,1.51,14.91,4.4,15.74,-48.0,-1547.75,16.96,18.11
23.35,139.8,0.55,0.22,2.08,2.02,1.52,11.53,6.96,12.1,-32.0,-1854.38,37.7,20.19
25.0,139.8,1.48,0.05,1.81,2.04,1.53,14.11,0.86,16.89,-39.0,-1941.24,49.78,18.93
24.62,130.2,1.23,0.0,1.21,2.32,1.81,14.91,2.4,15.98,-39.0,-1974.29,54.93,18.57
22.94,137.7,0.6,0.03,3.09,2.06,1.52,15.0,2.39,17.63,-43.0,-1793.04,24.43,14.25
21.86,139.3,0.57,0.07,1.24,2.34,1.84,11.85,4.24,14.46,-38.0,-1679.32,62.97,21.54
23.12,139.5,0.5,0.08,3.42,2.06,1.52,14.87,2.45,15.39,-44.0,-1524.32,10.83,18.67
19.92,139.9,1.72,0.05,0.51,2.05,1.51,15.0,1.52,17.89,-33.0,-1565.03,52.54,13.4
23.98,135.8,0.53,0.07,3.23,2.06,1.51,14.98,1.09,17.91,-38.0,-1673.76,14.95,14.04
23.5,137.9,0.65,0.1,0.74,2.14,1.51,15.0,1.5,17.99,-27.0,-1787.04,39.44,13.24
20.88,139.3,1.57,0.0,1.99,2.07,1.57,11.52,4.27,14.48,-47.0,-1677.17,83.47,20.16
23.19,139.2,0.5,0.04,3.41,2.02,1.51,14.8,1.86,17.95,-39.0,-1651.29,13.93,15.02
24.06,139.8,0.53,0.08,1.14,2.04,1.53,11.98,1.58,15.33,-43.0,-1669.53,56.21,20.54
23.19,137.6,1.3,0.01,1.92,2.02,1.51,14.92,1.56,16.76,-43.0,-1929.81,55.63,16.03
24.84,139.7,1.98,0.0,1.28,2.34,1.84,13.54,3.37,14.79,-38.0,-2069.15,63.02,21.63
23.08,127.7,0.56,0.05,2.18,2.01,1.51,15.0,1.94,17.95,-41.0,-1832.42,29.99,13.81
24.99,139.4,2.01,0.03,1.31,2.34,1.83,13.79,3.41,14.6,-39.0,-2093.59,61.72,21.42
24.12,137.7,0.5,0.02,3.24,2.14,1.51,12.04,2.14,15.97,-44.0,-1489.41,18.85,20.6
24.87,139.3,1.31,0.01,2.04,2.03,1.51,11.9,6.08,12.05,-38.0,-2067.29,50.3,19.93
24.62,139.3,1.79,0.07,1.22,2.32,1.81,12.02,1.7,12.06,-45.0,-1904.14,77.67,20.42
23.98,139.8,0.53,0.37,1.12,2.09,1.52,11.89,6.69,11.95,-26.0,-2004.41,44.91,19.52
24.25,122.4,0.5,0.01,2.02,2.02,1.51,15.0,1.5,16.5,-43.0,-1830.03,30.62,16.03
20.56,135.2,1.57,0.05,1.96,2.02,1.51,15.0,1.26,16.89,-42.0,-1802.89,61.57,15.3
23.54,137.7,0.5,0.07,3.23,2.05,1.51,14.99,1.48,17.99,-38.0,-1730.26,13.62,13.5
24.83,135.6,1.23,0.01,1.23,2.32,1.81,13.63,2.25,15.93,-41.0,-1920.94,58.84,20.12
20.31,139.4,1.47,0.08,0.71,2.01,1.51,14.25,0.43,17.95,-33.0,-1555.77,58.2,16.85
24.91,139.8,2.01,0.2,1.33,2.08,1.52,13.76,3.09,14.11,-42.0,-1980.19,62.74,20.05
23.01,137.9,0.5,0.02,1.87,2.02,1.52,15.0,0.35,17.8,-38.0,-1798.11,31.13,13.74
21.65,135.7,0.5,0.39,3.43,2.09,1.51,14.97,1.09,16.79,-41.0,-1503.89,18.22,15.84
22.47,139.3,0.5,0.04,3.3,2.13,1.51,11.55,1.8,11.84,-44.0,-1499.16,41.05,20.56
23.83,137.7,0.51,0.01,2.13,2.11,1.53,11.21,1.87,15.7,-45.0,-1661.42,47.65,19.41
24.84,138.3,1.95,0.01,1.64,2.33,1.83,11.78,6.1,12.05,-36.0,-2163.19,58.65,20.83
24.13,139.8,0.5,0.01,2.79,2.04,1.53,14.99,2.48,16.35,-45.0,-1831.27,22.13,16.65
24.06,138.6,0.5,0.39,1.12,2.09,1.52,11.53,6.55,12.1,-25.0,-1985.14,45.84,20.1
23.11,137.7,0.5,0.0,3.43,2.02,1.51,14.87,0.35,15.35,-42.0,-1526.96,23.15,18.73
23.5,138.0,0.66,0.08,0.85,2.14,1.51,14.99,1.51,17.99,-28.0,-1797.83,38.01,13.35
23.39,139.9,0.87,0.07,0.73,2.37,1.85,11.67,6.19,12.05,-25.0,-1976.42,63.0,21.06
23.5,138.0,0.5,0.07,0.63,2.14,1.51,14.87,1.51,17.99,-25.0,-1736.47,40.06,13.98
23.57,136.1,1.89,0.08,1.45,2.05,1.51,14.98,1.43,18.0,-31.0,-1926.49,47.08,13.52
23.12,139.8,2.04,0.05,1.35,2.32,1.82,13.8,3.13,15.41,-43.0,-1894.98,69.84,21.58
24.15,137.6,0.5,0.08,3.23,2.05,1.51,11.92,1.51,16.15,-43.0,-1507.1,20.75,20.15
23.81,137.7,0.52,0.06,2.07,2.1,1.52,14.72,1.74,17.45,-38.0,-1876.31,26.43,15.95
24.04,132.6,0.83,0.01,0.97,2.09,1.53,15.0,2.07,16.69,-36.0,-1881.96,43.92,16.33
24.75,139.8,0.87,0.07,1.51,2.36,1.84,11.69,6.32,11.93,-32.0,-2087.19,49.93,21.09
24.83,137.7,1.27,0.01,2.1,2.03,1.52,14.8,0.21,17.96,-35.0,-1940.92,48.22,14.89
23.55,138.3,0.65,0.08,0.85,2.13,1.51,14.99,1.47,17.98,-28.0,-1798.81,38.32,13.46
23.11,125.5,0.66,0.01,3.27,2.01,1.51,15.0,1.89,18.0,-42.0,-1733.9,28.82,13.77
24.12,137.7,0.5,0.08,3.24,2.15,1.52,14.99,2.14,15.97,-42.0,-1594.75,11.42,18.21
24.37,139.4,0.5,0.02,2.16,2.01,1.51,14.94,1.59,15.77,-44.0,-1882.8,31.06,18.16
24.43,122.2,0.5,0.01,3.18,2.02,1.51,14.12,0.33,16.51,-41.0,-1697.85,18.5,18.72
23.49,138.0,1.64,0.07,0.7,2.05,1.51,11.5,1.51,17.65,-30.0,-1666.06,69.34,19.94
24.62,139.3,0.5,0.39,1.24,2.32,1.82,12.02,6.32,12.06,-25.0,-2103.69,41.1,21.09
23.01,137.8,0.5,0.08,3.26,2.06,1.52,14.6,1.88,17.71,-41.0,-1686.28,16.23,16.26
24.23,135.7,0.5,0.01,2.18,2.1,1.53,14.87,2.43,15.91,-44.0,-1857.13,31.08,17.99
24.82,139.3,1.8,0.08,1.8,2.06,1.51,11.43,1.36,12.01,-46.0,-1937.4,77.1,19.75
24.98,139.8,1.66,0.01,1.66,2.02,1.52,14.6,1.11,16.46,-40.0,-1994.06,49.67,17.72
22.43,137.7,1.57,0.02,1.99,2.06,1.56,11.54,0.67,16.64,-42.0,-1766.15,74.19,20.21
23.01,132.1,0.54,0.01,3.24,2.06,1.52,14.77,2.29,17.68,-43.0,-1710.4,20.13,15.51
24.99,139.7,1.92,0.01,1.65,2.02,1.51,12.01,5.94,12.07,-36.0,-2163.67,56.76,19.96
23.58,139.8,0.53,0.08,3.08,2.06,1.52,11.81,1.75,17.67,-41.0,-1621.22,29.88,20.34
24.11,138.5,0.5,0.0,3.24,2.05,1.51,14.51,1.16,17.66,-35.0,-1682.19,21.57,16.43
19.82,139.6,0.56,0.01,1.57,2.06,1.51,14.98,0.37,17.7,-36.0,-1531.13,32.06,13.91
23.59,136.2,1.89,0.07,1.41,2.05,1.51,14.98,1.41,18.0,-31.0,-1926.62,47.17,13.54
24.62,139.7,0.51,0.01,1.26,2.32,1.82,12.02,0.71,17.67,-32.0,-1705.21,51.24,20.43
23.5,137.7,0.6,0.07,0.74,2.05,1.51,14.94,1.41,17.98,-27.0,-1762.86,40.67,13.76
24.12,137.7,0.5,0.08,3.23,2.05,1.51,15.0,1.51,16.15,-42.0,-1624.16,13.01,16.94
